"stock","MortType","CatchYear","AABM Fishery_SEAK_All","AABM Fishery_NBC_T","AABM Fishery_NBC_S","AABM Fishery_WCVI_FW","AABM Fishery_WCVI_SPR T","AABM Fishery_WCVI_SUM T","AABM Fishery_WCVI_AABM S","ISBM Fishery_NBC & CBC_Central T","ISBM Fishery_NBC & CBC_North N","ISBM Fishery_NBC & CBC_TNBC Term N","ISBM Fishery_NBC & CBC_Central N","ISBM Fishery_NBC & CBC_TCBC Term N","ISBM Fishery_NBC & CBC_CBC S","ISBM Fishery_NBC & CBC_ TCBC TERM S","ISBM Fishery_NBC & CBC_NBC ISBM S","ISBM Fishery_NBC & CBC_TNBC TERM S","ISBM Fishery_Southern BC_GEO ST T","ISBM Fishery_Southern BC_WCVI N","ISBM Fishery_Southern BC_GEO ST N","ISBM Fishery_Southern BC_JNST N","ISBM Fishery_Southern BC_BC JF N","ISBM Fishery_Southern BC_FRASER N","ISBM Fishery_Southern BC_ TFRASER TERM N","ISBM Fishery_Southern BC_GEO ST S","ISBM Fishery_Southern BC_TGEO ST TERM S","ISBM Fishery_Southern BC_JNST S","ISBM Fishery_Southern BC_TJNST TERM S","ISBM Fishery_Southern BC_BC JF S","ISBM Fishery_Southern BC_TBC JF TERM S","ISBM Fishery_Southern BC_WCVI ISBM S","ISBM Fishery_US_T","Terminal Fishery_SEAK_All","Terminal Fishery_Canada_TNORTH FN","Terminal Fishery_Canada_TCENTRAL FN","Terminal Fishery_Canada_TGEO ST FN","Terminal Fishery_Canada_TFRAS FN","Terminal Fishery_Canada_CAN TBR TERM FN","Terminal Fishery_Canada_TWCVI TERM N","Terminal Fishery_Canada_TNORTH FS","Terminal Fishery_Canada_TCENTRAL FS","Terminal Fishery_Canada_TWCVI FS","Terminal Fishery_Canada_TFRASER FS","Terminal Fishery_Canada_TGS FS","Terminal Fishery_Canada_TWCVI TERM S","Terminal Fishery_Southern US_All","Escapement_    _Stray","Esc.",
"PPS","LC",2000,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83606557377049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5245901639344,
"PPS","LC",2001,3.28638497652582,0,0,1.40845070422535,1.40845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8169014084507,0,0,0.938967136150235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1408450704225,
"PPS","LC",2002,4.46428571428571,0,0,0,0,0,9.82142857142857,0,0,0,0,0,8.92857142857143,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2142857142857,
"PPS","LC",2003,0,0,0,0,0,0,0,0,0.847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54237288135593,2.54237288135593,0,9.32203389830508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77966101694915,77.9661016949153,
"PPS","LC",2004,15.1515151515152,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202020202,7.07070707070707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.7272727272727,
"PPS","LC",2005,1.63398692810458,1.30718954248366,0,0.65359477124183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7843137254902,0.980392156862745,4.2483660130719,4.90196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4901960784314,
"PPS","LC",2006,6.45161290322581,0.716845878136201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0752688172043,0.716845878136201,0,2.5089605734767,0,0,1.4336917562724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0967741935484,
"PPS","LC",2007,12.6684636118598,0.539083557951483,0,0,0,0,0,0,0.269541778975741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42587601078167,0.808625336927224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269541778975741,83.0188679245283,
"PPS","LC",2008,1.55642023346304,0,0,0,0,0,4.66926070038911,0,0,0,0,0,4.66926070038911,0,0,0,0,0,0,0,0,0,0,1.94552529182879,3.89105058365759,0,0,2.33463035019455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389105058365759,80.5447470817121,
"PPS","LC",2009,6.10820244328098,0.87260034904014,0.349040139616056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23560209424084,2.09424083769634,2.09424083769634,1.57068062827225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6753926701571,
"PPS","LC",2010,6.92640692640693,0,0.865800865800866,1.08225108225108,0.649350649350649,0,1.08225108225108,0,0,0,0,0,1.73160173160173,0,1.08225108225108,0,0,0,0,0,0,0,0,4.54545454545455,1.2987012987013,0,6.49350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2424242424242,
"PPS","LC",2011,8.62619808306709,1.2779552715655,1.2779552715655,0,0,0,0,0,0,0,0,0,4.47284345047923,0,3.51437699680511,0,0,0,0,0,0,0,0,1.59744408945687,5.75079872204473,0,2.55591054313099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.926517571885,
"PPS","LC",2012,10.7142857142857,0,0,0,0,0,2.55102040816327,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,4.59183673469388,9.18367346938776,1.53061224489796,6.63265306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7551020408163,
"PPS","LC",2013,0.884955752212389,1.32743362831858,1.76991150442478,0,0,0,0,0,0,0,0,0,0,0,0.442477876106195,0,0,0,0,0,0,0,0,12.3893805309735,4.42477876106195,0.884955752212389,1.76991150442478,0,0,1.32743362831858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7787610619469,
"PPS","LC",2014,2.50521920668058,0.835073068893528,0,0,0,0,0,0,0,0,0,0.208768267223382,1.04384133611691,0,0,0,0,0,0,0,0,0,0,13.1524008350731,5.63674321503132,0,0,0,0,0.835073068893528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7828810020877,
"PPS","LC",2015,6.49350649350649,0,1.2987012987013,0,0.974025974025974,0,0,0,0,0,0,0,2.5974025974026,0,0,0,0,0,0,0,0,0,0,6.81818181818182,6.49350649350649,1.2987012987013,0.324675324675325,0,0,0,1.62337662337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0779220779221,
"PPS","LC",2016,8.58895705521472,2.45398773006135,0,0,0,0,0,0,0,0,0,0,3.37423312883436,0,0,0,0,0,0,0,0,0,0,12.2699386503067,2.76073619631902,2.45398773006135,2.76073619631902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3374233128834,
"PPS","LC",2017,6.95364238410596,0,1.32450331125828,0,0,1.65562913907285,0,0,0.33112582781457,0,0,0,1.65562913907285,0,6.29139072847682,0,0,0,0,0,0,0,0,13.9072847682119,8.60927152317881,1.65562913907285,8.60927152317881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0066225165563,
"PPS","LC",2018,4.79616306954436,0.719424460431655,0.479616306954436,0,0,0,0,0,0,0,0,0,0,0,3.11750599520384,0,0,0,0,0,0,0,0,8.15347721822542,11.031175059952,4.79616306954436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9064748201439,
"PPS","TM",1979,2.34325522482584,2.65991133628879,0,0.379987333755541,0.696643445218493,0.0633312222925903,0,8.4230525649145,0.253324889170361,0,6.01646611779607,0,0.253324889170361,0,0,0,19.3793540215326,0,0,6.20645978467384,0,0,0,10.2596580113996,8.35972134262191,0.253324889170361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4521849271691,
"PPS","TM",1980,2.72034820457019,1.95865070729053,0,4.02611534276387,0,0.761697497279652,0,5.76713819368879,0.652883569096844,0,3.59085963003264,0,0,0,0,0,14.689880304679,0,0,5.44069640914037,0,0,0,14.0369967355822,8.70511425462459,1.19695321001088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4526659412405,
"PPS","TM",1981,0.848896434634975,4.92359932088285,0,0,0,0,0,7.64006791171477,1.18845500848896,0,2.20713073005093,0,0,0,0,0,20.8828522920204,0,0,5.26315789473684,0,0,0,16.2988115449915,24.1086587436333,3.73514431239389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9032258064516,
"PPS","TM",1982,1.63339382940109,4.17422867513612,0,0,0,2.17785843920145,0,16.5154264972777,2.72232304900181,0,3.99274047186933,0,0,0,0,0,5.98911070780399,1.08892921960073,0,16.1524500907441,0,0,0,8.71143375680581,10.1633393829401,1.27041742286751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4083484573503,
"PPS","TM",1983,2.04460966542751,8.36431226765799,0,0,0,2.78810408921933,0,17.2862453531599,2.23048327137546,0,2.78810408921933,0,0.557620817843866,0,0,0,12.639405204461,0,0.929368029739777,1.85873605947955,0,0,0,8.7360594795539,5.39033457249071,1.85873605947955,0.557620817843866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9702602230483,
"PPS","TM",1984,0.940438871473354,2.19435736677116,0,0,2.19435736677116,0,0,5.64263322884013,2.19435736677116,0,1.56739811912226,0,0,0,0,0,5.95611285266458,0,0.313479623824451,2.50783699059561,0,0,0,13.4796238244514,5.32915360501567,0.940438871473354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313479623824451,56.4263322884012,
"PPS","TM",1985,17.1974522292994,6.36942675159236,0,0,0,0,0,1.27388535031847,2.54777070063694,0,5.09554140127389,0,0,0,3.18471337579618,0,0,0,0,5.09554140127389,0,0,0,17.8343949044586,15.2866242038217,1.91082802547771,1.91082802547771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2929936305733,
"PPS","TM",1986,11.219512195122,2.4390243902439,0,0,0,2.4390243902439,0,4.39024390243902,2.92682926829268,0,7.31707317073171,0,0,0,0,0,12.6829268292683,0,0,1.46341463414634,0,0,0,18.5365853658537,13.6585365853659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9268292682927,
"PPS","TM",1987,4.24242424242424,15.1515151515152,3.03030303030303,0,0,0,4.24242424242424,2.42424242424242,4.84848484848485,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,10.3030303030303,7.87878787878788,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3939393939394,
"PPS","TM",1988,11.5384615384615,0,0,0,0,0,0,0,4.80769230769231,0,0,0,0,0,0,0,0,0,0,0.961538461538462,0,0,0,3.84615384615385,17.3076923076923,4.80769230769231,10.5769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961538461538462,45.1923076923077,
"PPS","TM",1989,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5263157894737,9.21052631578947,0,0,7.89473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,39.4736842105263,
"PPS","TM",1990,8,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,1,4,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,
"PPS","TM",1991,13.3858267716535,0,0,0,0,0,0,0,3.93700787401575,0,0.78740157480315,0,2.36220472440945,0,0,0,0,0,0,5.51181102362205,0,0,0,25.9842519685039,9.44881889763779,4.7244094488189,3.1496062992126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7086614173228,
"PPS","TM",1992,0,0,0,0,0,0,0,0,2.97029702970297,0,2.97029702970297,0,0,0,0,0,2.97029702970297,0,0,12.8712871287129,0,0,0,26.7326732673267,13.8613861386139,0,4.95049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6732673267327,
"PPS","TM",1993,0,0,0,0,0,0,0,0,7.31707317073171,0,0,0,4.8780487804878,0,0,0,0,0,0,0,0,0,0,43.9024390243902,10.9756097560976,4.8780487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0487804878049,
"PPS","TM",1994,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,3.125,0,0,0,0,34.375,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,
"PPS","TM",1995,6.52173913043478,0,0,0,0,0,0,0,8.69565217391304,0,4.34782608695652,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,41.304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9565217391304,
"PPS","TM",1996,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6923076923077,5.76923076923077,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9230769230769,
"PPS","TM",1997,0,0,0,0,0,0,0,0,7.40740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40740740740741,0,7.40740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7777777777778,
"PPS","TM",1998,0,0,0,0,0,0,0,0,0,0,0,0,88.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,
"PPS","TM",1999,0,0,0,0,0,0,0,0,3.92156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92156862745098,13.7254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4313725490196,
"PPS","TM",2000,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.375,
"PPS","TM",2001,3.27102803738318,0,0,1.4018691588785,1.4018691588785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27102803738318,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.7196261682243,
"PPS","TM",2002,5.78512396694215,0,0,0,0,0,11.5702479338843,0,0,0,0,0,9.91735537190083,0,0,0,0,0,0,0,0,0,0,4.95867768595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.7685950413223,
"PPS","TM",2003,0,0,0,0,0,0,0,0,0.806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,3.2258064516129,0,12.0967741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45161290322581,74.1935483870968,
"PPS","TM",2004,17.1428571428571,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,8.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5714285714286,
"PPS","TM",2005,1.5015015015015,1.2012012012012,0,0.600600600600601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7147147147147,1.2012012012012,5.70570570570571,5.70570570570571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3693693693694,
"PPS","TM",2006,9.9009900990099,0.66006600660066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,0.99009900990099,0,4.29042904290429,0,0,1.98019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.1980198019802,
"PPS","TM",2007,21.5277777777778,0.694444444444444,0,0,0,0,0,0,0.462962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09259259259259,0.694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231481481481481,71.2962962962963,
"PPS","TM",2008,2.57352941176471,0,0,0,0,0,5.14705882352941,0,0,0,0,0,5.14705882352941,0,0,0,0,0,0,0,0,0,0,3.30882352941176,5.14705882352941,0,0,2.20588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367647058823529,76.1029411764706,
"PPS","TM",2009,7.2013093289689,1.14566284779051,0.327332242225859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52864157119476,2.45499181669394,2.7823240589198,1.96399345335516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5957446808511,
"PPS","TM",2010,8.13008130081301,0,1.01626016260163,1.01626016260163,0.609756097560976,0,1.01626016260163,0,0,0,0,0,2.03252032520325,0,1.01626016260163,0,0,0,0,0,0,0,0,6.30081300813008,1.42276422764228,0,7.72357723577236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.7154471544715,
"PPS","TM",2011,10.2409638554217,1.20481927710843,1.50602409638554,0,0,0,0,0,0,0,0,0,4.81927710843374,0,3.6144578313253,0,0,0,0,0,0,0,0,1.80722891566265,6.92771084337349,0,3.01204819277108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8674698795181,
"PPS","TM",2012,12.037037037037,0,0,0,0,0,2.77777777777778,0,0,0,0,0,2.31481481481481,0,0,0,0,0,0,0,0,0,0,6.94444444444444,9.72222222222222,1.85185185185185,7.40740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9444444444444,
"PPS","TM",2013,1.46520146520147,1.46520146520147,2.1978021978022,0,0,0,0,0,0,0,0,0,0,0,0.366300366300366,0,0,0,0,0,0,0,0,21.6117216117216,6.22710622710623,1.0989010989011,2.1978021978022,0,0,1.46520146520147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9047619047619,
"PPS","TM",2014,2.76679841897233,0.790513833992095,0,0,0,0,0,0,0,0,0,0.197628458498024,0.988142292490119,0,0,0,0,0,0,0,0,0,0,16.2055335968379,6.32411067193676,0,0,0,0,0.988142292490119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7391304347826,
"PPS","TM",2015,6.21301775147929,0,1.4792899408284,0,0.887573964497041,0,0,0,0,0,0,0,2.9585798816568,0,0,0,0,0,0,0,0,0,0,10.3550295857988,6.80473372781065,1.4792899408284,0.29585798816568,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6804733727811,
"PPS","TM",2016,10.6172839506173,2.96296296296296,0,0,0,0,0,0,0,0,0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,18.7654320987654,3.45679012345679,3.95061728395062,3.95061728395062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5925925925926,
"PPS","TM",2017,8.55614973262032,0,1.60427807486631,0,0,1.33689839572193,0,0,0.267379679144385,0,0,0,1.60427807486631,0,6.95187165775401,0,0,0,0,0,0,0,0,17.9144385026738,9.89304812834225,2.13903743315508,10.1604278074866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.572192513369,
"PPS","TM",2018,4.95495495495496,0.675675675675676,0.675675675675676,0,0,0,0,0,0,0,0,0,0,0,3.37837837837838,0,0,0,0,0,0,0,0,9.68468468468468,12.1621621621622,5.63063063063063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8378378378378,
"QUI","LC",1979,10.6875,5.3125,0,0,0,0,0,10.125,6,0,12.625,0,0.5625,0,1.9375,0,2.6875,0,0,4.3125,0,0,0,1.1875,3.1875,0.1875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6875,
"QUI","LC",1980,21.5923566878981,10.5095541401274,0,0,0,0,0,16.3694267515924,3.43949044585987,0,9.17197452229299,0,4.64968152866242,0,0,0,1.3375796178344,0,0.191082802547771,8.21656050955414,0.0636942675159236,0,0,1.21019108280255,4.52229299363057,0.254777070063694,1.40127388535032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0700636942675,
"QUI","LC",1981,17.2794117647059,12.4387254901961,0,0,0,0.551470588235294,0,11.8872549019608,4.04411764705882,0,6.43382352941176,0,3.49264705882353,0,0.490196078431373,0,2.14460784313725,0,0,6.31127450980392,0.183823529411765,0,0,1.16421568627451,8.45588235294118,1.4093137254902,0,0.306372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.406862745098,
"QUI","LC",1982,27.5179856115108,8.45323741007194,0,0,0.359712230215827,0,0,6.47482014388489,9.1726618705036,0,10.341726618705,0,1.07913669064748,0,0.719424460431655,0,0,0.449640287769784,0.539568345323741,6.38489208633094,0,0,0,0.26978417266187,3.9568345323741,0,0.539568345323741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7410071942446,
"QUI","LC",1983,22.972972972973,14.6114864864865,0,0,0,0.675675675675676,0,11.2331081081081,8.9527027027027,0,7.34797297297297,0,0.844594594594595,0,0.675675675675676,0,0.253378378378378,0,0,8.27702702702703,0,0,0,1.85810810810811,2.78716216216216,0.591216216216216,0.760135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1587837837838,
"QUI","LC",1984,23.2142857142857,5.86734693877551,0,0,0.170068027210884,0.680272108843537,0,4.93197278911565,12.8401360544218,0,2.12585034013605,0,0.850340136054422,0,1.19047619047619,0,0.935374149659864,0,0,6.63265306122449,0,0,0,1.53061224489796,5.86734693877551,0.76530612244898,1.95578231292517,0.255102040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.187074829932,
"QUI","LC",1985,35.3509336767547,5.21571152607856,0,0,0,0.128783000643915,0,3.67031551835158,7.66258853831294,0,3.4771410173857,0,0.386349001931745,0,0.25756600128783,0,0,0,0.25756600128783,7.92015453960077,0,0,0,1.09465550547328,3.026400515132,0.25756600128783,0.25756600128783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25756600128783,0,0,0,30.7791371538957,
"QUI","LC",1986,21.7986896962478,6.19416319237641,0,0,0,0,0,7.02799285288862,6.25372245384157,0,12.3883263847528,0,1.42942227516379,0,0.238237045860631,0,0.119118522930316,0,0,6.19416319237641,0.178677784395473,0,0,2.79928528886242,3.394877903514,0.238237045860631,1.19118522930316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.553901131626,
"QUI","LC",1987,15.1909017059301,6.74248578391552,0,0,0,0.406173842404549,0.324939073923639,6.33631194151097,10.5605199025183,0,7.71730300568643,0,2.27457351746548,0,1.29975629569456,0,0.16246953696182,0,0,7.22989439480097,0,0,0,0.568643379366369,3.73679935012185,0.568643379366369,3.24939073923639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812347684809098,33.5499593826158,
"QUI","LC",1988,22.0654265554843,6.4143681847338,0,0,0,0.705580500320718,0,2.43745991019885,2.95060936497755,0,2.50160359204618,0,0.962155227710071,0,0.32071840923669,0,0.192431045542014,0,0,3.97690827453496,0,0,0,1.53944836433611,2.11674150096216,0,1.60359204618345,0,0,0.962155227710071,0.128287363694676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064143681847338,51.0583707504811,
"QUI","LC",1989,18.165989553105,3.77248984329658,0.4062681369704,0,0,0.290191526407429,0,1.85722576900754,4.52698781195589,0,0.4062681369704,0,0.986651189785258,0,1.45095763203714,0,0,0,0,12.5943122460824,0.232153221125943,0,0,0.870574579222287,7.02263493905978,0,0.348229831688915,0,0,0,0.116076610562972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.952988972722,
"QUI","LC",1990,19.1281138790036,6.22775800711744,0.355871886120996,0,0,1.33451957295374,0,4.62633451957295,6.85053380782918,0,3.38078291814947,0,2.40213523131673,0,1.15658362989324,0,1.60142348754448,0,0,4.09252669039146,0,0,0,0.177935943060498,1.15658362989324,0,5.87188612099644,0,0,0,0,0.266903914590747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889679715302491,41.2811387900356,
"QUI","LC",1991,13.7254901960784,5.88235294117647,0,0,0,0.522875816993464,0,9.54248366013072,7.97385620915033,0,2.61437908496732,0,5.09803921568627,0,1.69934640522876,0,0.65359477124183,0,0,3.66013071895425,0,0,0,1.04575163398693,3.39869281045752,1.83006535947712,2.87581699346405,0,0,0.784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6928104575163,
"QUI","LC",1992,14.8829431438127,10.7023411371237,0,0,0,0.334448160535117,0,9.86622073578595,3.34448160535117,0,4.34782608695652,0,2.67558528428094,0,1.33779264214047,0,0.334448160535117,0,0,2.67558528428094,0,0,0,0.334448160535117,3.01003344481605,2.0066889632107,0.501672240802676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6454849498328,
"QUI","LC",1993,12.5,5.81395348837209,0,0,0,1.16279069767442,0,5.52325581395349,17.7325581395349,0,1.16279069767442,0,4.94186046511628,0,1.16279069767442,0,0.581395348837209,0,0,3.19767441860465,0,0,0,5.23255813953488,5.81395348837209,0,1.74418604651163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4302325581395,
"QUI","LC",1994,27.7142857142857,8,0,0,0,0,0,1.14285714285714,8.85714285714286,0,3.14285714285714,0,0.857142857142857,0,1.42857142857143,0,0,0,0,3.42857142857143,0,0,0,1.14285714285714,4.28571428571429,0,0.857142857142857,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5714285714286,
"QUI","LC",1995,11.587982832618,9.44206008583691,2.14592274678112,0,0,0,0,0,15.450643776824,0,0,0,0,0,2.14592274678112,0,0,0,0,0.858369098712446,0,0,0,1.28755364806867,6.00858369098712,0,2.57510729613734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4978540772532,
"QUI","LC",1996,6.76691729323308,0,0,0,0,0,0,0,15.4135338345865,0,0.75187969924812,0,0,0,2.25563909774436,0,0,0,0,0.37593984962406,0,0,0,1.12781954887218,5.6390977443609,0,2.25563909774436,0,0,0,0,0.37593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0375939849624,
"QUI","LC",1997,15.6769596199525,3.56294536817102,0.950118764845606,0,0,0.475059382422803,2.13776722090261,2.37529691211401,2.13776722090261,0,0.237529691211401,0,0.950118764845606,0,1.66270783847981,0,0,0,0,0.237529691211401,0,0,0,2.13776722090261,7.36342042755344,0.475059382422803,2.85035629453682,0,0,3.08788598574822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6817102137767,
"QUI","LC",1998,17.6895306859206,0,0.902527075812274,0,0,0,0,0,0,0,0.36101083032491,0,3.97111913357401,0,0,0,0,0,0,0,0,0,0,0.902527075812274,4.87364620938628,0,3.42960288808664,0,0,0,0.36101083032491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083032491,67.1480144404332,
